replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Num Q Updates,trainer/Num Policy Updates,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/MMD Loss Mean,trainer/MMD Loss Std,trainer/MMD Loss Max,trainer/MMD Loss Min,trainer/Action Divergence Mean,trainer/Action Divergence Std,trainer/Action Divergence Max,trainer/Action Divergence Min,trainer/Raw Action Divergence Mean,trainer/Raw Action Divergence Std,trainer/Raw Action Divergence Max,trainer/Raw Action Divergence Min,trainer/Alpha,exploration/num steps total,exploration/num paths total,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/evaluation sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
999281,0.0012680837,0.0014152159,0,0,1669.3,0.12866385,0.21603431,0.9556399,-0.042492524,0.129441,0.21874668,0.9349239,-0.02580771,0.12260281,0.20689766,0.88468355,-0.013278952,0.1257861,0.07057487,0.5930706,0.01611472,0.49809977,0.7750203,6.961872,0.0013152624,1.3986385,2.0392566,25.848186,0.013932392,22026.466796875,0,0,52167,80,596.75,183.47394229154176,700,205,0.00041893590280687055,0.020463635930992565,1.0,0.0,0.25,0.4330127018922193,1.0,0.0,0.124696024,0.7380874,0.9988876,-0.9989602,8,0.25,13.101834233966656,0.009393722983077168,0.036001248052343726,29.73391975404229,42.88114895904437,482.1937180069508,10
999281,0.0017956556,0.0016790929,0,0,1597.4944,0.14459065,0.21121512,0.8847757,-0.008191042,0.14324385,0.20833433,0.83493376,-0.01456612,0.13920456,0.20369552,0.8033508,-0.0106853945,0.122526124,0.049707662,0.34003142,0.029492326,0.42126632,0.46652228,3.1191716,0.002950814,1.2079403,0.9989852,7.340242,0.023327634,22026.466796875,0,0,56822,91,423.1818181818182,205.447103646399,700,169,0.0017185821697099893,0.041420147815235335,1.0,0.0,0.7272727272727273,0.4453617714151233,1.0,0.0,0.058555216,0.7038047,0.9991616,-0.9987606,11,0.7272727272727273,12.99496886599809,0.010525563033297658,0.033992443000897765,29.997768610017374,43.03725548204966,525.2333990030456,11
999281,0.0022055425,0.0018823444,0,0,1741.8662,0.15046057,0.23184013,1.0241194,-0.011786571,0.14985548,0.23042314,1.0089248,-0.0135372225,0.1527211,0.2400525,1.0,-0.009669629,0.1290806,0.055776108,0.34188414,0.035307474,0.42881203,0.457961,3.02953,0.0013033622,1.3078225,1.1045569,7.887753,0.07259664,22026.466796875,0,0,61779,103,413.0833333333333,211.81299076202941,700,186,0.0016138793625176519,0.040140687038476196,1.0,0.0,0.6666666666666666,0.4714045207910317,1.0,0.0,0.048258387,0.73165894,0.99882907,-0.999218,12,0.6666666666666666,12.924975555040874,0.009736556909047067,0.03331939596682787,29.992677354020998,42.960708861937746,568.1971087539569,12
999281,0.0017681017,0.0018715707,0,0,1705.8019,0.13800907,0.21171379,0.960717,-0.021606656,0.13991779,0.21377239,0.9948579,-0.026653823,0.13233152,0.2083645,1.0,-0.022702426,0.12744328,0.062317938,0.62375635,0.023555176,0.43086606,0.6237269,6.8957253,0.0020798577,1.3145554,1.7187495,24.488743,0.025655178,22026.466796875,0,0,66148,111,546.125,164.04072474541192,700,313,0.0009155413138017853,0.030244058886077233,1.0,0.0,0.5,0.5,1.0,0.0,0.06195834,0.7368185,0.99921817,-0.9996366,8,0.5,12.830303768976592,0.009597530937753618,0.03720735793467611,30.08085744595155,42.95796610380057,611.1575217829086,13
999281,0.00082666427,0.00094628986,0,0,1635.9572,0.132988,0.19782345,0.94648045,-0.04884941,0.13447183,0.19998674,1.0035635,-0.029539239,0.13127232,0.20075384,1.0,-0.03190304,0.12427233,0.054501634,0.41196534,0.02043324,0.4221438,0.51931065,5.721779,0.0015613372,1.215083,1.1008761,11.225054,0.032344393,22026.466796875,0,0,70881,123,394.4166666666667,224.86939110415975,700,149,0.001690259877456159,0.041078009920185045,1.0,0.0,0.6666666666666666,0.4714045207910317,1.0,0.0,0.103109114,0.74502975,0.9990948,-0.99967515,12,0.6666666666666666,12.959301132010296,0.009278267971239984,0.03648153098765761,29.932602043962106,42.9376629749313,654.0985786459642,14
999281,0.0012563214,0.0010990654,0,0,1671.0154,0.15215749,0.22279288,0.99476945,-0.030935034,0.15588138,0.22572471,0.9813954,-0.033951584,0.15195362,0.22021888,1.0,-0.030940289,0.12586398,0.06219812,0.63899463,0.023779318,0.44224906,0.557284,5.6842933,0.0008404701,1.3054314,1.8050804,24.134708,0.017887205,22026.466796875,0,0,75386,131,563.125,180.0211359118701,700,277,0.0006659267480577136,0.02579696279843685,1.0,0.0,0.375,0.4841229182759271,1.0,0.0,0.03539261,0.72987044,0.99966276,-0.9990845,8,0.375,13.164420551038347,0.0077717689564451575,0.028993341024033725,29.888712623971514,43.08989828499034,697.1908674730221,15
999281,0.0019503548,0.0015647188,0,0,1714.5135,0.14359248,0.21046154,0.9953335,-0.027282314,0.14495751,0.21027635,1.0096582,-0.034877025,0.14432174,0.21004273,1.0,-0.032023862,0.12783879,0.052522242,0.32564375,0.034749348,0.4134189,0.4427736,3.1380293,0.0017262527,1.2288043,1.0200231,7.951187,0.04757054,22026.466796875,0,0,79962,139,572.0,194.9666638171767,700,164,0.0006555944055944056,0.025596183339899697,1.0,0.0,0.375,0.4841229182759271,1.0,0.0,0.05290222,0.7226993,0.99939144,-0.9991112,8,0.375,13.227189863100648,0.009176424937322736,0.03455312491860241,29.03694253996946,42.30786195292603,739.5008380956715,16
999281,0.0010861658,0.0011211332,0,0,1883.2192,0.13183299,0.19181651,0.8989943,-0.029303271,0.13355668,0.19166692,0.8708977,-0.017398318,0.12610865,0.18832235,0.90391856,-0.024743106,0.13549802,0.070349865,0.58366334,0.028327443,0.49867088,0.65988564,5.5194063,0.0039869277,1.4647357,2.1090531,21.704815,0.061910503,22026.466796875,0,0,84329,146,623.8571428571429,186.51114755763342,700,167,0.0002289901534234028,0.01513068792001996,1.0,0.0,0.14285714285714285,0.3499271061118826,1.0,0.0,0.03131862,0.77318114,0.9992451,-0.99908054,7,0.14285714285714285,13.293121878057718,0.00865260697901249,0.034526071045547724,29.924999529961497,43.261300086043775,782.7645298588322,17
999281,0.000983459,0.0010882075,0,0,1788.4501,0.1428443,0.20550884,1.0069922,-0.028158393,0.14513467,0.20754318,0.94238657,-0.023474842,0.13786857,0.20367819,1.0,-0.021875218,0.1311955,0.054832306,0.3754215,0.032886364,0.45503908,0.5119582,3.4207683,0.0010114941,1.2934892,1.1101352,11.859928,0.07757282,22026.466796875,0,0,89045,158,393.0,219.8393352731338,700,178,0.0016963528413910093,0.041151855710630035,1.0,0.0,0.6666666666666666,0.4714045207910317,1.0,0.0,0.00849727,0.7556697,0.9991795,-0.9998577,12,0.6666666666666666,13.553472776897252,0.009313885937444866,0.035747996997088194,29.82757080695592,43.4261054667877,826.1930033270037,18
999281,0.0019370189,0.001975397,0,0,1795.3441,0.17752117,0.25072935,1.0474141,-0.043389063,0.17688939,0.25076336,1.0461628,-0.052705042,0.17253456,0.25191596,1.0,-0.052595295,0.1315085,0.055471715,0.38570902,0.033986248,0.4019289,0.48020583,3.2256265,0.0006776316,1.2752419,1.122542,8.12641,0.03668776,22026.466796875,0,0,93950,170,408.75,184.24174563147554,700,158,0.001834862385321101,0.04279597720987376,1.0,0.0,0.75,0.4330127018922193,1.0,0.0,0.07006749,0.72678894,0.99953824,-0.99971044,12,0.75,13.603459869045764,0.013452404993586242,0.04735322203487158,29.72053374000825,43.38479923608247,869.5802930289647,19
999281,0.0013847058,0.0016236061,0,0,1979.0388,0.1375519,0.20515634,0.8846632,-0.08448608,0.13898471,0.20652391,0.83979774,-0.059460737,0.13892886,0.21833459,1.0,-0.0690611,0.13984822,0.056648005,0.43377316,0.034439214,0.4632228,0.4935795,3.5809188,0.0016845305,1.402215,1.1638985,10.971485,0.04172979,22026.466796875,0,0,98819,182,405.75,165.93428669205167,700,183,0.0020538098172109263,0.04527241635306927,1.0,0.0,0.8333333333333334,0.3726779962499649,1.0,0.0,0.038634118,0.7489487,0.9992947,-0.9997529,12,0.8333333333333334,13.611286072991788,0.00953488308005035,0.03414361993782222,29.78104648005683,43.43601105606649,913.0186595191481,20
999281,0.0016368226,0.0017833865,0,0,1832.3599,0.14766005,0.21835166,1.0732578,-0.07774967,0.14766008,0.21870191,1.0223384,-0.06860565,0.14455462,0.22407185,1.0,-0.07436701,0.13318901,0.06169912,0.53587735,0.03603765,0.44052017,0.53327096,3.9657016,0.0006305665,1.3530024,1.4557892,17.99091,0.05318452,22026.466796875,0,0,103213,191,488.22222222222223,237.17165737441815,700,199,0.0009103322712790169,0.030157976829271634,1.0,0.0,0.4444444444444444,0.4969039949999533,1.0,0.0,0.09030243,0.7676246,0.998694,-0.9997085,9,0.4444444444444444,13.866617500083521,0.00861157791223377,0.03339239698834717,29.165836451924406,43.07445792690851,956.0955324829556,21
999281,0.0012398973,0.0013802992,0,0,1851.8801,0.1454414,0.20059949,0.87780225,-0.085869625,0.14323811,0.20103975,0.91458106,-0.095988125,0.14415523,0.19979754,0.88044775,-0.09358743,0.13407522,0.05891057,0.4219365,0.03220693,0.4832411,0.6283726,5.73244,0.0017989564,1.3497136,1.2795727,10.083792,0.043981537,22026.466796875,0,0,108024,202,437.3636363636364,209.6725901049594,700,145,0.001454998960715028,0.03811668845452536,1.0,0.0,0.6363636363636364,0.48104569292083466,1.0,0.0,0.05204295,0.7484866,0.999441,-0.99985397,11,0.6363636363636364,14.123855104087852,0.010457397904247046,0.03681540198158473,29.49905077391304,43.670178677886724,999.768058517715,22
999281,0.0013243798,0.0012843987,0,0,1668.6975,0.123526245,0.20230664,0.94478816,-0.12141031,0.12122932,0.20317198,0.9581095,-0.13291697,0.1227626,0.21007565,1.0,-0.15318948,0.12575875,0.054848637,0.35744327,0.02436369,0.37834358,0.42064673,3.7148938,0.0014960519,1.1693847,1.0401744,8.374859,0.030872341,22026.466796875,0,0,112668,214,387.0,234.33522995913356,700,154,0.0017226528854435831,0.04146908912045038,1.0,0.0,0.6666666666666666,0.4714045207910317,1.0,0.0,0.15094241,0.7349326,0.99927384,-0.9997702,12,0.6666666666666666,13.948388025048189,0.007927767001092434,0.03195717593189329,29.503397654974833,43.49167062295601,1043.262146245921,23
999281,0.002075208,0.0024939734,0,0,1895.5022,0.124341294,0.19837408,0.9643674,-0.13493666,0.12459125,0.19679806,0.88737255,-0.14967483,0.12707123,0.21059407,1.0161071,-0.1446056,0.13605565,0.051668145,0.36726174,0.03175966,0.43488654,0.47827855,3.5854137,0.0011296152,1.2991617,1.0591171,9.393808,0.06957942,22026.466796875,0,0,117200,224,453.2,195.2848176382383,700,194,0.0015445719329214476,0.039270679017117574,1.0,0.0,0.7,0.45825756949558405,1.0,0.0,-0.027607694,0.7483662,0.9992973,-0.99973863,10,0.7,13.904707564972341,0.010127992019988596,0.03512301400769502,29.32017114397604,43.270129714976065,1086.5343843249138,24
999281,0.0027002853,0.002492704,0,0,1887.5093,0.1574976,0.22270429,0.9933022,-0.1405423,0.1551289,0.2183405,0.89602333,-0.16203016,0.1537723,0.21879637,0.9315956,-0.16438332,0.13569278,0.061310485,0.45781937,0.04154322,0.43372566,0.5390962,4.6713667,0.0051220492,1.3620465,1.3531238,12.18977,0.05979474,22026.466796875,0,0,122196,233,555.1111111111111,210.74230943893141,700,205,0.0006004803843074459,0.02449734286847265,1.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.0,-0.009304477,0.761987,0.9989407,-0.9996193,9,0.3333333333333333,14.20127068203874,0.009840328013524413,0.03325164201669395,28.91371008695569,43.15807273902465,1129.694893588894,25
999281,0.0016886964,0.0022262218,0,0,1856.5752,0.15705273,0.22158639,0.9208322,-0.22704965,0.15955186,0.22491525,0.9822908,-0.22257753,0.15555769,0.22883865,1.0,-0.23183347,0.13428837,0.058478907,0.447366,0.03260971,0.4107536,0.47574416,3.6873043,0.0009561686,1.3137442,1.2692151,12.483107,0.04365845,22026.466796875,0,0,127113,243,491.7,255.22305930303398,700,163,0.0008135041692088672,0.028510390740492265,1.0,0.0,0.4,0.48989794855663565,1.0,0.0,0.07585549,0.7015063,0.99876523,-0.9996584,10,0.4,13.75576999108307,0.01109466701745987,0.03497019107453525,28.861468760995194,42.66330361017026,1172.360585271963,26
999281,0.0037154066,0.0036567189,0,0,1689.8339,0.11838675,0.19186243,0.943554,-0.15914924,0.12324728,0.19621569,0.9663094,-0.161865,0.12839484,0.21388681,1.0,-0.14097042,0.12671834,0.06127556,0.5264419,0.023298202,0.39915878,0.5534216,5.8497066,0.0033783852,1.2483134,1.4347912,17.863148,0.028296532,22026.466796875,0,0,132013,250,700.0,0.0,700,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09329857,0.778909,0.9986935,-0.9997979,7,0.0,14.16444247099571,0.008705063024535775,0.032337108976207674,28.84191723202821,43.04740187502466,1215.4105863441946,27
999281,0.0019977172,0.0015813585,0,0,1624.351,0.13891591,0.21912599,0.99848974,-0.34935308,0.13897115,0.22116864,1.0339195,-0.34581375,0.14218399,0.2339729,1.0,-0.32886124,0.12374542,0.05966759,0.38330317,0.025098769,0.4011845,0.55050653,5.2668543,0.0007261837,1.1618874,1.2371542,9.736974,0.042832505,22026.466796875,0,0,136471,259,495.3333333333333,204.4184162175436,700,172,0.0013458950201884253,0.03666174555013792,1.0,0.0,0.6666666666666666,0.4714045207910317,1.0,0.0,0.061814778,0.7144777,0.99957067,-0.99959624,9,0.6666666666666666,14.198169496026821,0.008989323978312314,0.035594153916463256,29.238849306013435,43.48160227993503,1258.894932964933,28
999281,0.0018856248,0.001610462,0,0,1769.1592,0.13004169,0.21738942,1.0078564,-0.3290584,0.12907648,0.21900605,1.029748,-0.3434512,0.13850218,0.23613615,1.0,-0.32627216,0.1303197,0.05527366,0.42788798,0.042827565,0.4242624,0.46932134,3.770422,0.0021377807,1.2599847,1.170382,11.426889,0.063745975,22026.466796875,0,0,140891,267,552.5,204.86336910243372,700,164,0.0006787330316742081,0.026043662437259526,1.0,0.0,0.375,0.4841229182759271,1.0,0.0,0.06517336,0.7634101,0.99936235,-0.9996718,8,0.375,14.472854146035388,0.009371501975692809,0.03303014801349491,28.746223411988467,43.26147920801304,1302.1588698830456,29
999281,0.0020788438,0.0022693572,0,0,1666.2405,0.14336514,0.21569107,0.8869481,-0.11789623,0.14110154,0.21204077,0.8345658,-0.10572393,0.14510752,0.22630961,1.002933,-0.11742538,0.12564719,0.055395737,0.34297758,0.03275561,0.39260966,0.4446783,2.975112,0.0011385288,1.1558743,1.0177836,8.584844,0.039115965,22026.466796875,0,0,145226,276,481.6666666666667,199.1688284401508,700,207,0.0011534025374855825,0.03394218908780198,1.0,0.0,0.5555555555555556,0.4969039949999533,1.0,0.0,0.08441439,0.7484182,0.9995637,-0.9996399,9,0.5555555555555556,14.416746904957108,0.008620998007245362,0.03415507695171982,29.337222350994125,43.7967453309102,1345.9579782368382,30
999281,0.0009128421,0.0010804767,0,0,1856.2335,0.13685615,0.2121312,1.0063354,-0.34977764,0.13650213,0.21012013,1.0278507,-0.35760656,0.13793065,0.21219108,1.0,-0.36691156,0.13427287,0.060594443,0.35196313,0.033621255,0.44999874,0.5033957,3.098755,0.0036960838,1.3303459,1.2275833,9.034717,0.043237403,22026.466796875,0,0,149735,285,501.0,227.958085815987,700,134,0.0008871146595697493,0.029771256055976643,1.0,0.0,0.4444444444444444,0.4969039949999533,1.0,0.0,0.0020145443,0.7892367,0.9990445,-0.9995923,9,0.4444444444444444,14.348247864982113,0.008798125083558261,0.033308006008155644,29.515761934919283,43.90611593099311,1389.8665747129126,31
999281,0.0012727119,0.0010920616,0,0,1702.0369,0.11012243,0.1942099,1.0320338,-0.40251657,0.109383196,0.19189845,0.9925714,-0.4069628,0.1060977,0.18617515,1.1093997,-0.3975531,0.12727235,0.057808217,0.34921983,0.024167182,0.3345848,0.4125089,3.3710146,0.002505472,1.1943519,1.1118454,7.462322,0.030281449,22026.466796875,0,0,154500,293,595.625,184.78496793570628,700,206,0.0004197271773347324,0.020482944281312174,1.0,0.0,0.25,0.4330127018922193,1.0,0.0,0.010542173,0.7213573,0.9990805,-0.9996349,8,0.25,14.366502098040655,0.008404567022807896,0.032801753957755864,29.343846910982393,43.75155533000361,1433.6204907409847,32
999281,0.001351487,0.0013153211,0,0,1733.9935,0.112802535,0.19993965,0.9013185,-0.41979456,0.113336876,0.19855495,0.852262,-0.4077203,0.112229034,0.20077714,1.0,-0.41135973,0.12872319,0.057602897,0.40184367,0.036144998,0.4070396,0.49531427,4.335832,0.0025469526,1.2242786,1.2166319,11.904771,0.06447701,22026.466796875,0,0,159483,304,453.0,234.49132567790608,700,143,0.0012040939193257074,0.03467915911839776,1.0,0.0,0.5454545454545454,0.49792959773196915,1.0,0.0,0.06904949,0.7363357,0.9994564,-0.99963677,11,0.5454545454545454,14.200810284004547,0.011071884073317051,0.03423061000648886,29.530286472057924,43.776399250142276,1477.399432418053,33
999281,0.0008786537,0.0006998737,0,0,1699.7473,0.119995035,0.19518746,0.94244814,-0.20369405,0.12083471,0.19688503,0.9461565,-0.21251689,0.11820766,0.196529,0.92757255,-0.21094613,0.1271684,0.057188228,0.35411525,0.030392103,0.3767926,0.4104353,2.2941558,0.0030048678,1.192101,1.1006433,9.400354,0.025454242,22026.466796875,0,0,164008,313,502.77777777777777,228.00525226785544,700,111,0.0008839779005524862,0.029718621832511366,1.0,0.0,0.4444444444444444,0.4969039949999533,1.0,0.0,0.008605195,0.7609753,0.999279,-0.99927294,9,0.4444444444444444,14.164561211015098,0.008856281987391412,0.034625518950633705,29.58338559907861,43.79142861103173,1521.1932417909848,34
999281,0.0009999236,0.0011546137,0,0,1837.4207,0.13252461,0.21559305,1.0570513,-0.1796961,0.13479266,0.22006604,1.0665076,-0.17319882,0.13123105,0.2170366,1.0195112,-0.16358659,0.13341877,0.059199654,0.43098176,0.032236528,0.4017261,0.48705214,4.010315,0.003195779,1.2926946,1.2259116,11.176276,0.03990104,22026.466796875,0,0,168453,324,404.09090909090907,234.88273845995212,700,174,0.0015748031496062992,0.03965253011658008,1.0,0.0,0.6363636363636364,0.4810456929208346,1.0,0.0,0.043463673,0.73626983,0.9993134,-0.99984676,11,0.6363636363636364,14.08339251508005,0.008818019065074623,0.03391213598661125,29.681317441049032,43.80744011118077,1565.003724121023,35
999281,0.0017776486,0.0016462218,0,0,1699.042,0.12138163,0.21630341,1.0175663,-0.3654461,0.11976472,0.20868564,0.9599529,-0.3659559,0.121253,0.22255397,1.0014298,-0.38865045,0.12713638,0.05400651,0.3657835,0.028331652,0.38219255,0.5235246,6.1501713,0.0021478927,1.1614828,1.0843766,9.707668,0.038207836,22026.466796875,0,0,173114,335,423.72727272727275,222.71346896000327,700,132,0.0015018236429950654,0.03872425814318987,1.0,0.0,0.6363636363636364,0.48104569292083466,1.0,0.0,0.057125542,0.74477273,0.99928814,-0.9996359,11,0.6363636363636364,14.007291854009964,0.00928153796121478,0.0363542300183326,28.91609485296067,42.96902247495018,1607.9751394558698,36
